ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
25238,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5160.0,EQUI,792,EXP,55-64,to_inst,,North,direct,1,
25239,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,556500,,,,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,5820.0,EXP,753,CIB,55-64,not_inst,80.88662791,North,direct,1,43.0
25240,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,486500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8700.0,EQUI,838,EXP,45-54,not_inst,,south,direct,1,
25241,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,186500,4.25,1.2033,0.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,,CRIF,769,CIB,25-34,to_inst,89.66346154,North,direct,0,
25242,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3120.0,CIB,851,EXP,65-74,to_inst,83.80503145,North,direct,1,50.0
25243,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,136500,3.5,0.6808,4341.98,360.0,not_neg,not_int,lpsm,188000.0,sb,pr,home,1U,2640.0,CIB,517,CIB,25-34,to_inst,72.60638298,south,direct,0,38.0
25244,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,536500,4.56,0.2928,6314.88,360.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,1U,6720.0,CIB,852,CIB,25-34,to_inst,65.58679707,North,direct,0,41.0
25245,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,186500,3.75,0.8896,2617.25,180.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,8820.0,CIB,587,EXP,55-64,to_inst,64.75694444,North,direct,0,43.0
25246,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,796500,,,,360.0,not_neg,not_int,not_lpsm,2398000.0,sb,pr,home,1U,8880.0,EXP,694,EXP,65-74,to_inst,33.21517932,south,direct,1,42.0
25247,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,3.5,0.0603,,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,3060.0,CIB,781,CIB,55-64,to_inst,64.96138996,North,direct,0,45.0
25248,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,196500,,,,360.0,neg_amm,not_int,not_lpsm,228000.0,sb,pr,home,1U,1620.0,CRIF,729,CIB,45-54,not_inst,86.18421053,North,direct,1,51.0
25249,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,536500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6000.0,EQUI,597,EXP,65-74,to_inst,,south,direct,1,
25250,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,166500,3.99,0.2713,5033.28,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2520.0,EXP,640,EXP,>74,to_inst,69.95798319,North,direct,0,40.0
25251,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,336500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,5100.0,EQUI,719,EXP,25-34,not_inst,,North,direct,1,
25252,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,136500,3.99,0.2771,474.77,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,,EXP,744,CIB,35-44,to_inst,92.22972973,south,direct,0,
25253,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,106500,3.99,1.274,3024.13,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,1860.0,CRIF,768,CIB,35-44,to_inst,77.17391304,south,direct,0,43.0
25254,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,176500,3.99,0.3858,4335.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4320.0,CIB,770,CIB,45-54,to_inst,77.4122807,North,direct,0,26.0
25255,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,,,,324.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,11400.0,EQUI,850,EXP,45-54,not_inst,,south,direct,1,
25256,2019,ncf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,416500,3.25,-0.4373,4150.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,7200.0,CIB,598,CIB,35-44,to_inst,99.64114833,south,direct,0,27.0
25257,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,96500,3.25,1.4569,3561.22,240.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,4380.0,CRIF,818,CIB,55-64,to_inst,61.07594937,North,direct,0,31.0
25258,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,306500,3.125,-0.5317,516.96,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,,EXP,614,CIB,25-34,to_inst,99.51298701,south,direct,0,
25259,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,3.25,-0.4181,4008.15,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,12000.0,CRIF,604,EXP,55-64,not_inst,56.61559889,central,direct,0,16.0
25260,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,416500,3.125,-0.6588,0.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,,EXP,892,CIB,45-54,not_inst,83.63453815,North,direct,0,
25261,2019,cf,Male,pre,type3,p4,l1,nopc,nob/c,156500,3.5,-0.3592,346.68,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,,EXP,804,CIB,>74,to_inst,99.05063291,North,direct,0,
25262,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,126500,4.875,1.4048,3437.5,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3360.0,EXP,737,CIB,55-64,to_inst,71.06741573,North,direct,0,26.0
25263,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,3.99,0.3422,,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,10860.0,CIB,888,EXP,45-54,to_inst,66.85855263,south,direct,0,30.0
25264,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,506500,4.25,-0.1775,2995.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,8100.0,CIB,543,EXP,35-44,not_inst,69.57417582,North,direct,0,32.0
25265,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,516500,3.875,0.2666,6052.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,6780.0,CRIF,547,EXP,35-44,not_inst,87.84013605,south,direct,0,44.0
25266,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,556500,3.75,0.0938,939.2,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,8760.0,EXP,571,EXP,35-44,not_inst,88.61464968,central,direct,0,31.0
25267,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,296500,3.625,0.4947,4543.05,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4680.0,CIB,803,EXP,25-34,not_inst,72.67156863,south,direct,0,45.0
25268,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,4.625,0.8672,3012.5,240.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,3720.0,CIB,639,CIB,55-64,to_inst,70.83333333,south,direct,0,48.0
25269,2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,246500,3.99,0.6948,5510.58,180.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4320.0,CIB,869,EXP,55-64,to_inst,72.92899408,central,direct,0,40.0
25270,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,226500,4.875,0.423,0.0,360.0,neg_amm,not_int,not_lpsm,288000.0,sb,pr,home,1U,12540.0,CRIF,621,CIB,55-64,to_inst,78.64583333,south,direct,0,19.0
25271,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,4.125,0.6498,2428.15,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,5400.0,EXP,715,EXP,35-44,to_inst,79.04040404,south,direct,0,42.0
25272,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,5.375,1.2083,5030.25,360.0,not_neg,not_int,not_lpsm,298000.0,sb,ir,home,1U,9360.0,CRIF,774,EXP,35-44,to_inst,59.22818792,central,direct,0,40.0
25273,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,3.25,0.6186,7198.44,180.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,8280.0,EXP,651,EXP,45-54,to_inst,65.31862745,North,direct,0,39.0
25274,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,5.375,1.0086,32.1,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,5400.0,EXP,728,CIB,45-54,to_inst,68.08176101,south,direct,0,44.0
25275,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,416500,3.5,0.3769,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,8460.0,CRIF,618,EXP,35-44,not_inst,87.13389121,south,direct,0,43.0
25276,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2580.0,EQUI,574,EXP,65-74,to_inst,,North,direct,1,
25277,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,456500,4.25,0.5512,8167.53,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6300.0,CRIF,505,CIB,55-64,to_inst,80.36971831,North,direct,0,44.0
25278,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,456500,3.25,0.1061,4347.8,240.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,12420.0,CRIF,773,EXP,35-44,not_inst,53.20512821,south,direct,0,26.0
25279,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,96500,,,,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,1680.0,CRIF,716,CIB,55-64,to_inst,89.35185185,south,direct,1,41.0
25280,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,4.25,0.7491,1660.0,180.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,5280.0,CRIF,798,CIB,35-44,to_inst,58.02752294,south,direct,0,36.0
25281,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,3.0,-0.3326,295.0,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,5940.0,CIB,807,CIB,55-64,to_inst,31.68380463,North,direct,0,27.0
25282,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,496500,4.25,0.0349,1911.16,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,30180.0,EXP,530,CIB,45-54,not_inst,79.06050955,south,direct,0,16.0
25283,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,156500,,,,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,ir,home,1U,10200.0,EXP,729,EXP,45-54,to_inst,37.44019139,south,direct,1,37.0
25284,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,,,,156.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,7440.0,CIB,815,EXP,65-74,to_inst,93.1547619,south,direct,1,49.0
25285,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8640.0,EQUI,703,EXP,35-44,to_inst,,south,direct,1,
25286,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,86500,,,,228.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,1980.0,EXP,668,EXP,>74,to_inst,62.68115942,south,direct,1,40.0
25287,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,376500,3.99,0.5365,7347.81,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,6180.0,CRIF,611,EXP,45-54,to_inst,94.59798995,North,direct,0,41.0
25288,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,,,,360.0,neg_amm,not_int,not_lpsm,408000.0,sb,pr,home,1U,3420.0,CRIF,814,CIB,55-64,to_inst,50.6127451,south,direct,1,39.0
25289,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,116500,4.625,1.1792,2915.0,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2520.0,CIB,843,CIB,25-34,to_inst,78.71621622,south,direct,0,43.0
25290,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,168000.0,sb,sr,home,1U,7200.0,EXP,845,CIB,65-74,to_inst,93.1547619,south,direct,1,23.0
25291,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,266500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11160.0,EQUI,635,EXP,35-44,to_inst,,North,direct,1,
25292,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,136500,,,,180.0,not_neg,not_int,lpsm,168000.0,sb,pr,home,1U,3780.0,CIB,824,CIB,35-44,to_inst,81.25,central,direct,1,42.0
25293,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,4.75,0.4465,4062.58,312.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,4260.0,CIB,519,CIB,25-34,to_inst,77.23463687,North,direct,0,30.0
25294,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,86500,3.5,0.4818,2843.93,360.0,not_neg,not_int,lpsm,108000.0,sb,pr,home,1U,3480.0,EXP,559,CIB,35-44,to_inst,80.09259259,North,direct,0,39.0
25295,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,46500,4.875,0.7117,1700.0,360.0,neg_amm,not_int,not_lpsm,98000.0,sb,pr,home,1U,1320.0,EXP,633,CIB,65-74,to_inst,47.44897959,central,direct,0,43.0
25296,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,3.625,0.2207,295.0,120.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,14640.0,CRIF,621,EXP,55-64,to_inst,37.21294363,North,direct,0,30.0
25297,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,456500,3.625,0.5039,4625.0,240.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,6120.0,CRIF,837,CIB,45-54,to_inst,58.67609254,south,direct,0,43.0
25298,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,176500,4.25,0.1484,5724.7,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,5760.0,CIB,779,EXP,35-44,to_inst,59.22818792,North,direct,0,21.0
25299,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,516500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,847,EXP,65-74,to_inst,,south,direct,1,
25300,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,876500,,,,360.0,not_neg,int_only,not_lpsm,1268000.0,sb,pr,home,1U,19800.0,EXP,885,CIB,45-54,to_inst,69.12460568,North,direct,1,45.0
25301,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,586500,3.125,-0.4937,4557.15,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,7020.0,CRIF,584,CIB,25-34,not_inst,94.90291262,south,direct,0,51.0
25302,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2280.0,EXP,630,CIB,35-44,to_inst,69.29530201,central,direct,1,54.0
25303,2019,cf,Sex Not Available,pre,type3,p4,l1,nopc,nob/c,426500,2.99,-0.5844,,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,,CIB,589,CIB,65-74,to_inst,87.39754098,south,direct,0,
25304,2019,,Female,nopre,type2,p3,l1,nopc,b/c,126500,4.25,1.1501,2378.01,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2940.0,CRIF,714,CIB,45-54,to_inst,85.47297297,North,direct,0,42.0
25305,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,306500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5040.0,EQUI,723,EXP,25-34,to_inst,,North,direct,1,
25306,2019,,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,4.99,1.0852,4550.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5040.0,CIB,654,EXP,45-54,to_inst,70.83333333,south,direct,0,27.0
25307,2019,,Male,nopre,type1,p2,l1,nopc,nob/c,256500,4.25,0.7649,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3720.0,EXP,724,CIB,55-64,to_inst,71.64804469,North,direct,0,48.0
25308,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,126500,3.75,0.0695,252.03,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,EXP,540,EXP,>74,to_inst,47.20149254,North,direct,0,
25309,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,386500,4.625,0.7528,0.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,6960.0,EXP,856,CIB,35-44,to_inst,77.61044177,North,direct,0,51.0
25310,2019,cf,Sex Not Available,nopre,type2,p3,l2,nopc,b/c,156500,4.75,1.2757,0.0,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2580.0,CIB,527,CIB,25-34,to_inst,87.92134831,south,direct,0,61.0
25311,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,12660.0,EQUI,605,EXP,45-54,not_inst,,south,direct,1,
25312,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,406500,3.5,-0.1484,215.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4620.0,CRIF,738,CIB,25-34,not_inst,72.84946237,North,direct,0,38.0
25313,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,656500,3.49,0.1197,11470.17,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,11220.0,CRIF,811,EXP,55-64,not_inst,92.7259887,south,direct,0,31.0
25314,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,506500,3.75,0.2438,6252.81,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,7380.0,CRIF,546,CIB,25-34,not_inst,86.13945578,North,direct,0,35.0
25315,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,4.5,0.6424,3705.5,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4200.0,CRIF,569,CIB,45-54,to_inst,76.1627907,south,direct,0,27.0
25316,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,566500,3.875,0.1438,1728.49,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,6360.0,EXP,806,EXP,35-44,not_inst,93.17434211,North,direct,0,46.0
25317,2019,,Joint,nopre,type1,p4,l1,nopc,nob/c,106500,5.125,1.153,1235.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,ir,home,1U,7380.0,CRIF,537,EXP,65-74,not_inst,23.77232143,North,direct,0,24.0
25318,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,516500,,,,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,,CIB,759,EXP,55-64,not_inst,103.7148594,North,direct,1,
25319,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,66500,3.99,0.7174,2080.0,240.0,not_neg,not_int,not_lpsm,68000.0,sb,pr,home,1U,3960.0,EXP,734,CIB,65-74,to_inst,97.79411765,south,direct,0,33.0
25320,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,216500,3.625,0.8591,4850.45,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,5880.0,CIB,517,CIB,45-54,to_inst,72.65100671,North,direct,0,30.0
25321,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,476500,3.625,-0.253,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,9720.0,CRIF,547,CIB,45-54,not_inst,77.10355987,south,direct,0,31.0
25322,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,96500,4.625,1.3477,,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2220.0,CRIF,594,CIB,>74,to_inst,81.77966102,south,direct,0,49.0
25323,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,3.99,0.5641,4325.85,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3720.0,EXP,853,EXP,55-64,to_inst,77.51572327,central,direct,0,44.0
25324,2019,cf,Male,nopre,type2,p3,l2,nopc,b/c,86500,4.375,0.9291,1958.35,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2820.0,EXP,538,CIB,65-74,to_inst,73.30508475,North,direct,0,17.0
25325,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,176500,3.875,0.3808,3029.75,312.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3240.0,EXP,836,CIB,35-44,to_inst,77.4122807,south,direct,0,40.0
25326,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,436500,4.125,-0.0896,,360.0,neg_amm,not_int,not_lpsm,578000.0,sb,pr,home,1U,6660.0,CRIF,658,EXP,55-64,to_inst,75.51903114,North,direct,0,60.0
25327,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.625,0.1085,5168.85,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,3780.0,EXP,670,CIB,55-64,not_inst,60.3046595,south,direct,0,44.0
25328,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,216500,,,,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4740.0,CIB,800,CIB,35-44,to_inst,72.65100671,North,direct,1,37.0
25329,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,366500,3.625,1.0684,1061.59,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,6540.0,EXP,884,CIB,25-34,not_inst,96.95767196,North,direct,0,38.0
25330,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,226500,3.99,0.202,0.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,,CIB,583,EXP,45-54,to_inst,95.16806723,south,direct,0,
25331,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,126500,3.375,0.4068,1401.13,180.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2760.0,CRIF,633,CIB,45-54,to_inst,85.47297297,North,direct,0,41.0
25332,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,3.875,0.8173,0.0,240.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,5760.0,CRIF,666,EXP,35-44,not_inst,41.7953668,North,direct,0,30.0
25333,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,406500,,,,240.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,3780.0,CIB,742,CIB,45-54,not_inst,59.95575221,North,direct,1,52.0
25334,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,4.18,0.2555,4790.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3660.0,EXP,640,CIB,65-74,to_inst,74.28057554,south,direct,0,45.0
25335,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,166500,3.99,0.8083,5279.54,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,5460.0,CIB,512,EXP,>74,to_inst,84.09090909,North,direct,0,41.0
25336,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,146500,3.99,1.3473,4285.11,180.0,neg_amm,not_int,not_lpsm,458000.0,sb,pr,home,1U,7020.0,EXP,508,EXP,55-64,to_inst,31.98689956,central,direct,0,27.0
25337,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,506500,4.75,0.756,1845.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7500.0,CIB,699,CIB,35-44,not_inst,94.14498141,North,direct,0,45.0
25338,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,116500,3.99,0.7609,2955.0,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,1920.0,CRIF,581,CIB,25-34,to_inst,91.015625,south,direct,0,47.0
25339,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,3.5,0.0318,,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,9360.0,EXP,723,CIB,45-54,to_inst,39.49353448,south,direct,0,20.0
25340,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3540.0,EQUI,692,EXP,65-74,to_inst,,North,direct,1,
25341,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,226500,,,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2220.0,CIB,522,EXP,65-74,not_inst,99.34210526,central,direct,1,50.0
25342,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,4.125,0.0743,370.63,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,6240.0,EXP,830,EXP,35-44,not_inst,74.44134078,south,direct,0,27.0
25343,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,86500,,,,180.0,not_neg,int_only,not_lpsm,138000.0,sb,pr,home,1U,4860.0,CIB,877,CIB,55-64,to_inst,62.68115942,south,direct,1,20.0
25344,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,116500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1860.0,EQUI,614,EXP,35-44,to_inst,,south,direct,1,
25345,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,196500,3.625,0.6092,7095.46,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,8340.0,EXP,706,EXP,55-64,to_inst,54.88826816,North,direct,0,22.0
25346,2019,cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,186500,3.99,1.1688,5850.0,240.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3600.0,CRIF,546,CIB,45-54,to_inst,72.28682171,south,direct,0,30.0
25347,2019,cf,Joint,pre,type2,p1,l1,nopc,b/c,346500,4.375,1.7709,3825.11,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5460.0,CIB,858,EXP,25-34,to_inst,96.7877095,North,direct,0,53.0
25348,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,506500,3.25,-0.2387,0.0,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,9720.0,CIB,727,CIB,45-54,to_inst,57.68792711,south,direct,0,31.0
